id,user_id,action_type,message_content,target_channel_id,timestamp,,
389,-1.00152E+12,sent,Media message (ID 5304),1515619731,02-02-2025 22:37,,
390,-1.00152E+12,sent,"Walmart is hiring Females passing out in 2025 and 2026 - CodeHers Hackathon 

Package : INR 18-21 Lakhs + 2-3.5 Lakhs Joining Bonus and stock grants upto 2.5 Lakhs 

Apply Link: https://perfleap.com/WalmartCodehers2025 

Do share with your Friends too",1515619731,02-02-2025 22:37,,
391,-1.00152E+12,sent,Media message (ID 5302),1515619731,02-02-2025 22:37,,
392,-1.00152E+12,sent,"Have you joined the Whatsapp Channel yet? 😍 Get quick updates :)

https://whatsapp.com/channel/0029Va6I79K60eBfQ92DwH0W",1515619731,02-02-2025 22:37,,
393,-1.00152E+12,sent,"Every Student must participate in GSoc and explore Open Source

https://www.linkedin.com/posts/krishan-kumar08_google-summer-of-code-gsoc-your-gateway-activity-7290710729723154432-zs6V",1515619731,02-02-2025 22:37,,
394,-1.00152E+12,sent,Media message (ID 5299),1515619731,02-02-2025 22:37,,
395,-1.00152E+12,sent,"12 Work From Home Internships for college students

1. Company name: Justmove
Role: Full Stack Developer Intern
Expected Stipend: Upto INR 30K per month

Apply Link: https://bit.ly/4gmbcRU

2. Company name: Datachecks 
Role: Prompt Engineer Intern
Expected Stipend: Upto INR 30K per month

Apply Link: https://bit.ly/4aY5RiF

3. Company name: Capway
Role: Full Stack Developer Intern
Expected Stipend: Upto INR 28K per month

Apply Link: https://bit.ly/4jGznx5

4. Company name: Capway 
Role: UI/UX Designer Intern
Expected Stipend: Upto INR 25K per month

Apply Link: https://bit.ly/40M6RSi

5. Company name: HyrioAI
Role: Backend Developer Intern
Expected Stipend: Upto INR 20K per month

Apply Link: https://bit.ly/4aGKxxI

6. Company name: HyrioAI
Role: Frontend Developer Intern
Expected Stipend: Upto INR 20K per month

Apply Link: https://bit.ly/3PVF64C

7. Company name: Sypto
Role: Fullstack Developer Intern
Expected Stipend: INR 18K per month

Apply Link: https://bit.ly/4aJYSd2

8. Company name: Smollan
Role: Mobile App Developer Intern
Expected Stipend: Upto INR 15K per month

Apply Link: https://bit.ly/40E73mk

9. Company name: Modegenics
Role: Mobile App Developer Intern
Expected Stipend: Upto INR 15K per month

Apply Link: https://bit.ly/40DpVC6

10. Company name: Yellow Paper
Role: Machine Learning Engineer Intern
Expected Stipend: Upto INR 15K per month

Apply Link: https://bit.ly/3CzZGo2

11. Company name: CodeMode
Role: Machine Learning Engineer Intern
Expected Stipend: Upto INR 15K per month

Apply Link: https://bit.ly/40BCOMZ

12. Company name: Job Alchemy
Role: Frontend Developer Intern
Expected Stipend: INR 12K per month

Apply Link: https://bit.ly/40M7j2W",1515619731,02-02-2025 22:37,,
396,-1.00155E+12,sent,"**Free java Course  - with Placement Assistance Program

Join here: **https://courses.codeleap.io/course/Z7jFb4Skvr

Rs. 1 Convenience fees applicable",1551513530,02-02-2025 22:37,,
397,-1.00155E+12,sent,Media message (ID 1031),1551513530,02-02-2025 22:37,,
398,-1.00155E+12,sent,Media message (ID 1030),1551513530,02-02-2025 22:37,,
399,-1.00155E+12,sent,Media message (ID 1029),1551513530,02-02-2025 22:37,,
400,-1.00155E+12,sent,Media message (ID 1028),1551513530,02-02-2025 22:37,,
401,-1.00155E+12,sent,Media message (ID 1027),1551513530,02-02-2025 22:37,,
402,-1.00155E+12,sent,Popular Java Topics: 👇,1551513530,02-02-2025 22:37,,
403,-1.00155E+12,sent,**Editing Link:** https://www.canva.com/templates/EAGKvPsebtE-white-and-black-modern-new-graduate-professional-resume/,1551513530,02-02-2025 22:37,,
404,-1.00155E+12,sent,Media message (ID 1021),1551513530,02-02-2025 22:37,,
405,-1.00155E+12,sent,Code link: [Show Code](https://codewithcurious.com/projects/funny-login-page-using-html-css-javascript/),1551513530,02-02-2025 22:37,,
406,-1.00127E+12,sent,Media message (ID 1589),1270456808,02-02-2025 22:37,,
407,-1.00127E+12,sent,"**🎮 Deepseek made this entire game from a single prompt with zero edits! 🎮**

**🚀 Check out the Game Preview: **[**Game Preview Link 👉**](https://www.instagram.com/reel/DFkVmnbAsz1/?igsh=NHg0cDUxenhpbXNi)**
**
**💡 React to this message to get more amazing content like this! 👇 
 
__❤️ Thank you for being here!__**",1270456808,02-02-2025 22:37,,
408,-1.00127E+12,sent,"**__🚀 Best Website for Programmers! (Part 1)__** 
 
🔹**__ Quick Reference__** – Get cheat sheets for various programming languages, frameworks, and tools! 
 
**__🔗 __****__https://quickref.me/__** 
 
**__💡 React to this message to get more amazing content like this! 👇 
 
❤️ Thank you for being here!__**",1270456808,02-02-2025 22:37,,
409,-1.00127E+12,sent,"**Who codes better—ChatGPT or DeepSeek? **

🤔 I gave both the same prompt to create a simple HTML form, and the results SHOCKED me! 😱

[Tap Here to See Result 🔥](https://www.instagram.com/reel/DFcpxH7gdKJ/?igsh=bWNtdzBsdzc3ZzA4)",1270456808,02-02-2025 22:37,,
410,-1.00127E+12,sent,Media message (ID 1583),1270456808,02-02-2025 22:37,,
411,-1.00127E+12,sent,"**__🚀 Exclusive Offer for Developers – Limited Time Only! 🚀__** 
 
🎉 Get**__ 30% OFF for 3 Months__** + $50 Hosting Credit to kickstart your next project! 
 
**__🔥 Bonus: Refer a fellow dev and earn $50 in hosting credit to fuel your next big idea!__** 
 
**💡 Whether you're building, scaling, or experimenting—this deal empowers you to do more.** 
 
**__👉 Use Code: CW30FOR3__** 
🔗 Deal Link: **__https://bit.ly/3EixDtN__** 
 
**__⏳ Hurry, this offer won't last forever! Grab it before it's gone!__**",1270456808,02-02-2025 22:37,,
412,-1.00127E+12,sent,"**Valentines 💌 Day 7 Projects Series Using HTML, Css, and JavaScript 🔗  
  
****https://www.codewithrandom.com/2024/01/26/i-love-you-projects-html-css-collection/****  
  
Complete Source 🧑‍💻 Code  
  
Code and Love 🥰**",1270456808,02-02-2025 22:37,,
413,-1.00127E+12,sent,"**Unique Portfolio Website Using HTML and CSS👇👩‍💻**  
.  
.  
.  
**https://www.codewithrandom.com/2024/03/24/free-coding-resources/**  
______________________________❤️‍🔥   
We Create **1000+ HTML, CSS, and JavaScript Projects**, Visit Our Website👇 
.  
. 
.  
**https://www.codewithrandom.com/**",1270456808,02-02-2025 22:37,,
414,-1.00127E+12,sent,"**✨ Nothing is more expensive than a missed opportunity! ✨** 
 
__🚨 Don’t let this one slip away! 🚨__ 
 
**__🌟 Get “100%” 🤩 scholarship on a Certified Internship with Top MNCs, powered by YHills! 🦾🥇__** 
 
**__🚀 Upskill Yourself NOW: __****__https://forms.gle/oZM5KjrQsm31AQ6Q6__****__ 
 
🔥 Fill out the form and secure your future! 🔥 
 
⏳ Opportunities like this don’t come twice! ⏳__**",1270456808,02-02-2025 22:37,,
415,-1.00127E+12,sent,"**__💻 100+ Portfolio Templates for Developers
 
Get inspired by a comprehensive list of developer portfolios! 🌟__** 
 
**__🚀 Access Here 👇__** 
🔗 **https://github.com/emmabostian/developer-portfolios?tab=readme-ov-file** 
 
**__💡 React to this message to get more amazing content like this! 👇 
 
Thank you for being here! ❤️__**",1270456808,02-02-2025 22:37,,
416,-1.00182E+12,sent,Job updates for today!,1823257454,02-02-2025 22:37,,
417,-1.00182E+12,sent,Media message (ID 2317),1823257454,02-02-2025 22:37,,
418,-1.00182E+12,sent,"Company Name: Amazon
Role: SDE 1
Batch : 2024/2025 passouts

Link : https://amazon.jobs/en/jobs/2880258/software-dev-engineer-i-amazon-university-talent-acquisition",1823257454,02-02-2025 22:37,,
419,-1.00182E+12,sent,Media message (ID 2315),1823257454,02-02-2025 22:37,,
420,-1.00182E+12,sent,Media message (ID 2314),1823257454,02-02-2025 22:37,,
421,-1.00182E+12,sent,Internships for the last 2 days!,1823257454,02-02-2025 22:37,,
422,-1.00182E+12,sent,Job updates for today!,1823257454,02-02-2025 22:37,,
423,-1.00182E+12,sent,Internship updates for today!,1823257454,02-02-2025 22:37,,
424,-1.00182E+12,sent,Internship updates for today!,1823257454,02-02-2025 22:37,,
425,-1.00182E+12,sent,Job updates for today!,1823257454,02-02-2025 22:37,,
426,-1.00184E+12,sent,Media message (ID 533),1841706262,02-02-2025 22:37,,
427,-1.00184E+12,sent,"🚀 **Limited-Time Developer Deal – Don't Miss Out!** 🚀

🎉 **Save 30% for 3 Months + Get $50 Hosting Credit** to supercharge your next project!

🔥 **Bonus:** Refer a developer friend and earn **$50 in hosting credit** for your next big idea!

💡 Whether you're launching, scaling, or experimenting, this offer gives you the boost you need.

👉 **Use Code:** **__CW30FOR3__**
🔗 **Claim the Deal Now:** https://bit.ly/4aEP6bN


⏳ **Act fast! This exclusive deal won't be around forever!**",1841706262,02-02-2025 22:37,,
428,-1.00184E+12,sent,Media message (ID 531),1841706262,02-02-2025 22:37,,
429,-1.00184E+12,sent,Media message (ID 530),1841706262,02-02-2025 22:37,,
430,-1.00184E+12,sent,Media message (ID 529),1841706262,02-02-2025 22:37,,
431,-1.00184E+12,sent,Media message (ID 528),1841706262,02-02-2025 22:37,,
432,-1.00184E+12,sent,"🎉 New Year Offer Alert 🎉
( Only 50 Seats) 

🌟 Become a Certified Full Stack JavaScript Developer for Just ₹399 from Learntube backed by Google 🚀
✔️ Verified Certificate Recognized by Google & Amazon
✔️ 40+ Lessons | 10+ Hours of Learning
✔️ Hands-On Projects: Real-Time Apps, RESTful APIs & E-commerce Websites

💡 What You’ll Learn:
✅ JavaScript, HTML, CSS Basics
✅ Front-End with React
✅ Back-End with Node.js & Express.js
✅ APIs, Testing, Security, & Performance Optimization

🎓 Get Certified and Stand Out in the Job Market!

🔥 Enroll Now for Just ₹399/- (Original Price ₹999/-)

👉 Click Below to Enroll Now! 👇
https://tinyurl.com/FullStackJSDevXCourseStella

Start Your Journey in 2024 and Unlock High-Paying Opportunities! 🚀",1841706262,02-02-2025 22:37,,
433,-1.00184E+12,sent,Media message (ID 526),1841706262,02-02-2025 22:37,,
434,-1.00184E+12,sent,Media message (ID 525),1841706262,02-02-2025 22:37,,
435,-1.00184E+12,sent,Media message (ID 524),1841706262,02-02-2025 22:37,,
436,1510724611,sent,https://www.linkedin.com/posts/codegalatta_girlhackathon2025-womenintech-codegalatta-activity-7290190680470044672--a2-?utm_source=share&utm_medium=member_android,1678157673,02-02-2025 22:37,,
437,1885320689,sent,"JEE Exam 2025 |🔥Most Expected PERCENTILE vs MARKS vs RANK | Know Your Position | Detailed Analysis ✅
https://youtu.be/G8gVmharKEM",1678157673,02-02-2025 22:37,,
438,1334140879,sent,For Registration - www.aptiwings.com,1678157673,02-02-2025 22:37,,
439,1510724611,sent,"**Follow Code Galatta LinkedIn Page** For Regular Internships, Hackathons and Interview Updates....",1678157673,02-02-2025 22:37,,
440,1510724611,sent,https://www.linkedin.com/posts/codegalatta_hackathon-for-smart-student-hostels-solutions-activity-7289896235556028416-a78H?utm_source=share&utm_medium=member_android,1678157673,02-02-2025 22:37,,
441,1510724611,sent,https://www.linkedin.com/posts/codegalatta_girlswannacode-womenintech-flipkartcareers-activity-7289462138480275457-JGzl?utm_source=share&utm_medium=member_android,1678157673,02-02-2025 22:37,,
442,1334140879,sent,https://youtu.be/ZzmuB0fni7U?si=LmSOk3aHnv4f49lS,1678157673,02-02-2025 22:37,,
443,1885320689,sent,https://youtu.be/GC-HyrNoE9Y,1678157673,02-02-2025 22:37,,
444,1334140879,sent,"🔥Welcome to 𝐀𝐝𝐦𝐢𝐬𝐬𝐢𝐨𝐧𝐬 2025 | சிறந்த படிப்புகளும் அதற்கான 𝐓𝐎𝐏 கல்லூரிகளும் | 𝐃𝐄𝐂𝐈𝐃𝐄 your 𝐋𝐈𝐅𝐄 here
https://youtu.be/22UnoLNC978",1678157673,02-02-2025 22:37,,
445,1334140879,sent,https://youtu.be/EueWjYuX98Y?si=QJmB79czMLRDlLOU,1678157673,02-02-2025 22:37,,
446,-1.00152E+12,sent,"Folks it takes a lot of effort to collect, organize and share relevant opportunities for you.

That also daily 😊

Can you please help in spreading a word about my community among your College by sharing the above message in Whatsapp Groups and Friends! 😍

{Especially among your Juniors}

It'll motivate me to share more and more opportunities for you. 🤩

Sharing this message might take 5 seconds of yours but it will surely motivate me to share more and more relevant opportunities for you",1515619731,02-02-2025 22:50,,
447,-1.00152E+12,sent,"For Latest Jobs and Internships Updates for 2023, 2024, 2025, 2026 and 2027 Batch

Only direct Links are posted 😀

📫 😍 Join now
https://whatsapp.com/channel/0029Va6I79K60eBfQ92DwH0W",1515619731,02-02-2025 22:50,,
448,-1.00152E+12,sent,"If anyone had cracked Internship at Walmart through CodeHers

Why keep your story to yourself? 🤔
I am looking forward to your stories! 
Let's make a difference, one story at a time

Please fill this Form: https://forms.gle/SNYrTvpc3jmQCCno7

Or you can share with me on my LinkedIn: https://www.linkedin.com/in/krishan-kumar08

Will start sharing with everyone via my LinkedIn :)
Will help everyone",1515619731,02-02-2025 22:50,,
449,-1.00152E+12,sent,Media message (ID 5304),1515619731,02-02-2025 22:50,,
450,-1.00152E+12,sent,"Walmart is hiring Females passing out in 2025 and 2026 - CodeHers Hackathon 

Package : INR 18-21 Lakhs + 2-3.5 Lakhs Joining Bonus and stock grants upto 2.5 Lakhs 

Apply Link: https://perfleap.com/WalmartCodehers2025 

Do share with your Friends too",1515619731,02-02-2025 22:50,,
451,-1.00152E+12,sent,Media message (ID 5302),1515619731,02-02-2025 22:50,,
452,-1.00152E+12,sent,"Have you joined the Whatsapp Channel yet? 😍 Get quick updates :)

https://whatsapp.com/channel/0029Va6I79K60eBfQ92DwH0W",1515619731,02-02-2025 22:50,,
453,-1.00152E+12,sent,"Every Student must participate in GSoc and explore Open Source

https://www.linkedin.com/posts/krishan-kumar08_google-summer-of-code-gsoc-your-gateway-activity-7290710729723154432-zs6V",1515619731,02-02-2025 22:50,,
454,-1.00152E+12,sent,Media message (ID 5299),1515619731,02-02-2025 22:50,,
455,-1.00152E+12,sent,"12 Work From Home Internships for college students

1. Company name: Justmove
Role: Full Stack Developer Intern
Expected Stipend: Upto INR 30K per month

Apply Link: https://bit.ly/4gmbcRU

2. Company name: Datachecks 
Role: Prompt Engineer Intern
Expected Stipend: Upto INR 30K per month

Apply Link: https://bit.ly/4aY5RiF

3. Company name: Capway
Role: Full Stack Developer Intern
Expected Stipend: Upto INR 28K per month

Apply Link: https://bit.ly/4jGznx5

4. Company name: Capway 
Role: UI/UX Designer Intern
Expected Stipend: Upto INR 25K per month

Apply Link: https://bit.ly/40M6RSi

5. Company name: HyrioAI
Role: Backend Developer Intern
Expected Stipend: Upto INR 20K per month

Apply Link: https://bit.ly/4aGKxxI

6. Company name: HyrioAI
Role: Frontend Developer Intern
Expected Stipend: Upto INR 20K per month

Apply Link: https://bit.ly/3PVF64C

7. Company name: Sypto
Role: Fullstack Developer Intern
Expected Stipend: INR 18K per month

Apply Link: https://bit.ly/4aJYSd2

8. Company name: Smollan
Role: Mobile App Developer Intern
Expected Stipend: Upto INR 15K per month

Apply Link: https://bit.ly/40E73mk

9. Company name: Modegenics
Role: Mobile App Developer Intern
Expected Stipend: Upto INR 15K per month

Apply Link: https://bit.ly/40DpVC6

10. Company name: Yellow Paper
Role: Machine Learning Engineer Intern
Expected Stipend: Upto INR 15K per month

Apply Link: https://bit.ly/3CzZGo2

11. Company name: CodeMode
Role: Machine Learning Engineer Intern
Expected Stipend: Upto INR 15K per month

Apply Link: https://bit.ly/40BCOMZ

12. Company name: Job Alchemy
Role: Frontend Developer Intern
Expected Stipend: INR 12K per month

Apply Link: https://bit.ly/40M7j2W",1515619731,02-02-2025 22:50,,
